debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
20564,20564.1,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12573', '20564.12575', '20564.12571']]","['Pb7', 'Pb6', 'Pb3', 'Pb5', 'Pb4', 'Pb1', 'Pb2']","[['20564.12569', '20564.12573', '20564.12575', '20564.12571'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28']]"
20564,20564.1,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12573', '20564.12575', '20564.12571']]","['Pb2', 'Pb1', 'Pb4', 'Pb5', 'Pb3', 'Pb6', 'Pb7']","[['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12573', '20564.12575', '20564.12571']]"
20564,20564.1,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12573', '20564.12575', '20564.12571']]","['Pb7', 'Pb1', 'Pb3', 'Pb5', 'Pb6', 'Pb4', 'Pb2']","[['20564.12569', '20564.12573', '20564.12575', '20564.12571'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.31', '20564.12421', '20564.12550', '20564.12409', '20564.12415'], ['20564.180', '20564.12606', '20564.12542', '20564.12446', '20564.12577', '20564.12448', '20564.12596', '20564.6733', '20564.12392'], ['20564.12499', '20564.12608', '20564.12524', '20564.12553', '20564.12546', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.41', '20564.12411', '20564.58', '20564.44', '20564.72', '20564.65', '20564.74', '20564.73', '20564.62', '20564.61', '20564.45', '20564.56', '20564.59', '20564.60', '20564.57', '20564.54', '20564.55', '20564.46', '20564.47', '20564.53', '20564.48', '20564.49', '20564.52', '20564.51', '20564.50', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.26', '20564.12413', '20564.12440', '20564.12396', '20564.12398', '20564.12600', '20564.12402', '20564.12400', '20564.77', '20564.12604', '20564.12618', '20564.12636', '20564.12638', '20564.12640', '20564.12626', '20564.12628', '20564.12624', '20564.12630', '20564.12634', '20564.12632', '20564.12614', '20564.12612', '20564.12620', '20564.12622', '20564.12610', '20564.12529', '20564.12519', '20564.12616', '20564.12531', '20564.40', '20564.33', '20564.34', '20564.27', '20564.12493', '20564.12527', '20564.12437', '20564.29', '20564.28']]"
20564,20564.1,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7', 'Cb8']","[['20564.13', '20564.12491', '20564.14', '20564.68'], ['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.12594'], ['20564.12598']]","['Cb2', 'Cb6', 'Cb4', 'Cb3', 'Cb5', 'Cb7', 'Cb8', 'Cb1']","[['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.12594'], ['20564.12598'], ['20564.13', '20564.12491', '20564.14', '20564.68']]"
20564,20564.1,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7', 'Cb8']","[['20564.13', '20564.12491', '20564.14', '20564.68'], ['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.12594'], ['20564.12598']]","['Cb1', 'Cb7', 'Cb8', 'Cb5', 'Cb3', 'Cb4', 'Cb6', 'Cb2']","[['20564.13', '20564.12491', '20564.14', '20564.68'], ['20564.12594'], ['20564.12598'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559']]"
20564,20564.1,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7', 'Cb8']","[['20564.13', '20564.12491', '20564.14', '20564.68'], ['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.12594'], ['20564.12598']]","['Cb7', 'Cb8', 'Cb1', 'Cb6', 'Cb5', 'Cb4', 'Cb3', 'Cb2']","[['20564.12594'], ['20564.12598'], ['20564.13', '20564.12491', '20564.14', '20564.68'], ['20564.12563', '20564.12588', '20564.12584', '20564.12582'], ['20564.12425', '20564.12444', '20564.12561', '20564.12427', '20564.12473', '20564.12431', '20564.12556'], ['20564.81', '20564.12590', '20564.88', '20564.78', '20564.89', '20564.91', '20564.90', '20564.79', '20564.86'], ['20564.21', '20564.12442', '20564.12429', '20564.12423', '20564.12565', '20564.12567', '20564.12489', '20564.75', '20564.12480', '20564.102', '20564.103', '20564.101', '20564.93', '20564.12533', '20564.80'], ['20564.16', '20564.12548', '20564.12455', '20564.12461', '20564.12457', '20564.12459', '20564.12486', '20564.12471', '20564.12475', '20564.12469', '20564.12497', '20564.12495', '20564.12484', '20564.12482', '20564.12522', '20564.92', '20564.95', '20564.96', '20564.20', '20564.67', '20564.66', '20564.12435', '20564.12433', '20564.19', '20564.18', '20564.12477', '20564.12559']]"
20564,20564.1,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34'], ['20564.31'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12542', '20564.12392'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12571']]","['UnWPb7', 'UnWPb6', 'UnWPb3', 'UnWPb5', 'UnWPb4', 'UnWPb1', 'UnWPb2']","[['20564.12569', '20564.12571'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.31'], ['20564.180', '20564.12542', '20564.12392'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34']]"
20564,20564.1,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34'], ['20564.31'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12542', '20564.12392'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12571']]","['UnWPb2', 'UnWPb1', 'UnWPb4', 'UnWPb5', 'UnWPb3', 'UnWPb6', 'UnWPb7']","[['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12542', '20564.12392'], ['20564.31'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12571']]"
20564,20564.1,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34'], ['20564.31'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37'], ['20564.180', '20564.12542', '20564.12392'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.12569', '20564.12571']]","['UnWPb3', 'UnWPb7', 'UnWPb5', 'UnWPb1', 'UnWPb2', 'UnWPb6', 'UnWPb4']","[['20564.31'], ['20564.12569', '20564.12571'], ['20564.180', '20564.12542', '20564.12392'], ['20564.17', '20564.12394', '20564.76', '20564.12404', '20564.30'], ['20564.26', '20564.12396', '20564.40', '20564.33', '20564.34'], ['20564.12499', '20564.12501', '20564.12507', '20564.12505', '20564.12509', '20564.12515', '20564.12517', '20564.12511', '20564.12513', '20564.12503', '20564.12544'], ['20564.41', '20564.58', '20564.44', '20564.72', '20564.62', '20564.61', '20564.45', '20564.54', '20564.55', '20564.32', '20564.12463', '20564.39', '20564.38', '20564.37']]"
20564,20564.1,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb5', 'UnWCb6', 'UnWCb7', 'UnWCb8']","[['20564.13', '20564.12491'], ['20564.16', '20564.12469', '20564.18'], ['20564.21', '20564.75'], ['20564.81', '20564.78', '20564.79'], ['20564.12425', '20564.12427'], ['20564.12563'], ['20564.12594'], ['20564.12598']]","['UnWCb2', 'UnWCb6', 'UnWCb4', 'UnWCb3', 'UnWCb5', 'UnWCb7', 'UnWCb8', 'UnWCb1']","[['20564.16', '20564.12469', '20564.18'], ['20564.12563'], ['20564.81', '20564.78', '20564.79'], ['20564.21', '20564.75'], ['20564.12425', '20564.12427'], ['20564.12594'], ['20564.12598'], ['20564.13', '20564.12491']]"
