Branch_Type,Branch_ID,Size,Arguments
Unweakened Pro-branch,UnWPb2,3,"40792.124,40792.14,40792.29"
Unweakened Con-branch,UnWCb1,9,"40792.7,40792.42,40792.238,40792.240,40792.61,40792.200,40792.63,40792.44,40792.323"
Unweakened Con-branch,UnWCb2,19,"40792.9,40792.541,40792.547,40792.543,40792.523,40792.478,40792.65,40792.309,40792.122,40792.178,40792.491,40792.505,40792.210,40792.550,40792.202,40792.377,40792.318,40792.242,40792.21"
Unweakened Con-branch,UnWCb3,7,"40792.16,40792.497,40792.286,40792.290,40792.288,40792.57,40792.349"
Pro-Weakening branch,PWb1,13,"40792.46,40792.472,40792.148,40792.152,40792.419,40792.192,40792.428,40792.361,40792.150,40792.417,40792.50,40792.48,40792.451"
Pro-Weakening branch,PWb2,5,"40792.194,40792.204,40792.214,40792.206,40792.196"
Pro-Weakening branch,PWb3,17,"40792.164,40792.220,40792.499,40792.435,40792.198,40792.186,40792.216,40792.170,40792.519,40792.262,40792.266,40792.415,40792.272,40792.449,40792.218,40792.166,40792.168"
Pro-Weakening branch,PWb4,15,"40792.127,40792.389,40792.413,40792.474,40792.135,40792.144,40792.142,40792.140,40792.138,40792.131,40792.432,40792.430,40792.129,40792.485,40792.483"
Pro-Weakening branch,PWb5,1,40792.375
Pro-Weakening branch,PWb6,1,40792.515
Pro-Weakening branch,PWb7,19,"40792.72,40792.244,40792.70,40792.100,40792.31,40792.111,40792.108,40792.106,40792.104,40792.102,40792.86,40792.120,40792.118,40792.74,40792.82,40792.78,40792.76,40792.80,40792.447"
Pro-Weakening branch,PWb8,4,"40792.188,40792.226,40792.224,40792.222"
Pro-Weakening branch,PWb9,1,40792.357
Pro-Weakening branch,PWb10,3,"40792.33,40792.37,40792.35"
Pro-Weakening branch,PWb11,1,40792.517
Con-Weakening branch,CWb1,3,"40792.172,40792.503,40792.365"
Con-Weakening branch,CWb2,8,"40792.174,40792.495,40792.176,40792.347,40792.345,40792.421,40792.437,40792.507"
Con-Weakening branch,CWb3,13,"40792.96,40792.298,40792.280,40792.379,40792.385,40792.468,40792.383,40792.381,40792.410,40792.408,40792.300,40792.284,40792.282"
Con-Weakening branch,CWb4,22,"40792.25,40792.537,40792.539,40792.535,40792.313,40792.509,40792.373,40792.296,40792.462,40792.465,40792.460,40792.248,40792.258,40792.270,40792.268,40792.264,40792.260,40792.256,40792.254,40792.252,40792.274,40792.250"
Con-Weakening branch,CWb5,4,"40792.527,40792.529,40792.533,40792.531"
Con-Weakening branch,CWb6,10,"40792.40,40792.501,40792.154,40792.160,40792.441,40792.353,40792.59,40792.98,40792.439,40792.158"
Con-Weakening branch,CWb7,25,"40792.54,40792.525,40792.303,40792.487,40792.320,40792.332,40792.327,40792.489,40792.325,40792.294,40792.363,40792.305,40792.52,40792.278,40792.230,40792.114,40792.84,40792.511,40792.180,40792.513,40792.182,40792.88,40792.116,40792.92,40792.90"
Con-Weakening branch,CWb8,2,"40792.276,40792.359"
Con-Weakening branch,CWb9,2,"40792.190,40792.453"
Con-Weakening branch,CWb10,1,40792.481
Con-Weakening branch,CWb11,1,40792.27
Con-Weakening branch,CWb12,1,40792.545
Con-Weakening branch,CWb13,3,"40792.184,40792.343,40792.341"
Con-Weakening branch,CWb14,1,40792.476
Con-Weakening branch,CWb15,1,40792.292
Con-Weakening branch,CWb16,4,"40792.307,40792.387,40792.339,40792.337"
Con-Weakening branch,CWb17,5,"40792.351,40792.369,40792.424,40792.371,40792.367"
Con-Weakening branch,CWb18,1,40792.146
Con-Weakening branch,CWb19,1,40792.162
Con-Weakening branch,CWb20,1,40792.208
Con-Weakening branch,CWb21,1,40792.426
Con-Weakening branch,CWb22,1,40792.316
Con-Weakening branch,CWb23,1,40792.493
Con-Weakening branch,CWb24,3,"40792.67,40792.398,40792.392"
Con-Weakening branch,CWb25,4,"40792.311,40792.458,40792.396,40792.394"
Con-Weakening branch,CWb26,4,"40792.400,40792.406,40792.404,40792.402"
Con-Weakening branch,CWb27,1,40792.470
